"HY_antiguedad","HY_metros_totales","HY_num_banos","HY_num_terrazas","HY_ascensor","HY_trastero","HY_num_garajes","HY_precio","HY_precio_anterior","IDEA_pc_industria","IDEA_pc_oficina","IDEA_pc_otros","IDEA_ind_tienda","IDEA_ind_riqueza","IDEA_rent_alquiler","IDEA_ind_liquidez","IDEA_unitprice_sale_residential","IDEA_price_sale_residential","IDEA_stock_sale_residential","IDEA_demand_sale_residential","IDEA_unitprice_rent_residential","IDEA_price_rent_residential","IDEA_stock_rent_residential","IDEA_demand_rent_residential","GA_page_views","GA_mean_bounce","GA_exit_rate","GA_quincena_ini","GA_quincena_ult","TARGET","img_count","precio_metros","HY_provincia_","HY_provincia_A.Coruña","HY_provincia_Albacete","HY_provincia_Alicante","HY_provincia_Almería","HY_provincia_Asturias","HY_provincia_Avila","HY_provincia_Badajoz","HY_provincia_Baleares","HY_provincia_Barcelona","HY_provincia_Burgos","HY_provincia_Cáceres","HY_provincia_Cádiz","HY_provincia_Castellón","HY_provincia_Ciudad.Real","HY_provincia_Córdoba","HY_provincia_Cuenca","HY_provincia_Gerona","HY_provincia_Granada","HY_provincia_Guadalajara","HY_provincia_Huelva","HY_provincia_Huesca","HY_provincia_Jaén","HY_provincia_La.Rioja","HY_provincia_Las.Palmas","HY_provincia_León","HY_provincia_Lérida","HY_provincia_Madrid","HY_provincia_Málaga","HY_provincia_Murcia","HY_provincia_Navarra","HY_provincia_Palencia","HY_provincia_Pontevedra","HY_provincia_Segovia","HY_provincia_Sevilla","HY_provincia_Soria","HY_provincia_Tarragona","HY_provincia_Tenerife","HY_provincia_Teruel","HY_provincia_Toledo","HY_provincia_Valencia","HY_provincia_Valladolid","HY_provincia_Zaragoza","HY_tipo_Almacén","HY_tipo_Aparcamiento","HY_tipo_Ático","HY_tipo_Casa.de.pueblo","HY_tipo_Chalet.adosado","HY_tipo_Chalet.independiente","HY_tipo_Chalet.pareado","HY_tipo_Dúplex","HY_tipo_Edificio.comercial","HY_tipo_Edificio.turístico","HY_tipo_Garaje","HY_tipo_Local","HY_tipo_Nave.adosada","HY_tipo_Nave.aislada","HY_tipo_Oficina","HY_tipo_Otro","HY_tipo_Piso","HY_tipo_Solar","HY_tipo_Suelo.rústico.no.urbanizable","HY_tipo_Trastero","HY_cert_energ_B","HY_cert_energ_C","HY_cert_energ_D","HY_cert_energ_E","HY_cert_energ_F","HY_cert_energ_G"
0,6.35164835164835e-05,0.36084880671453,0,0,0,0,0.716100350133605,0.00353188630179535,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00584026865235801,0.3036,0.2644,0.739130434782609,1,0.58647096715112,1,0.0195577672614562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,7.73571428571428e-05,0.227670248696953,0,0,0,1,0.723318578562254,NA,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00657030223390276,0.0952,0.2111,0.543478260869565,1,0.566554958339131,0.6,0.0162203803209615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,5.06923076923077e-05,0.227670248696953,0,0,0,0,0.704499920953642,0.00294809808122109,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0389107898963352,0.2891,0.1817,0.58695652173913,1,0.591868380784156,0.8,0.0241085294312474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.16758241758242e-05,0,0,1,0,0,0.660891787789015,0.00180646778320921,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0166447656592203,0.3179,0.1848,0.58695652173913,1,0.596948678151218,1,0.0275092019754395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4.69175824175824e-05,0.227670248696953,0,1,0,1,0.674986737799384,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.0926754126894991,0,0.0249569464989841,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.69175824175824e-05,0.227670248696953,0,1,0,1,0.674986737799384,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000219010074463425,0,0,0.869565217391304,0.869565217391304,0.535789897357342,0,0.0249569464989841,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.64285714285714e-05,0.227670248696953,0,0,0,0,0.684152930344534,0.00222809260917951,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00540224850343116,0.3,0.2797,0.565217391304348,0.826086956521739,0.544221188951619,0.8,0.0255622868614019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,8.09065934065934e-05,0.227670248696953,0,0,0,0,0.708920141608158,0.00334053349616268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0183968462549277,0.4217,0.2427,0.543478260869565,1,0.556532107664512,0.3,0.0152000576041463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,6.43186813186813e-05,0.227670248696953,0,0,0,0,0.720116609452217,0.00411891779026169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0180318294641554,0.232,0.2133,0.543478260869565,1,0.610417230213896,0.3,0.0194221601082089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.000548901098901099,0.36084880671453,0,0,0,0,0.772258758297257,0.00954814824160231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0708862607679953,0.4333,0.2681,0.695652173913043,1,0.632900348546522,0.7,0.00244062230432187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.000281456043956044,0,0,0,0,0,0.741253400584444,0.0074270510401825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00474521828004088,0.5071,0.599,0.739130434782609,1,0.672143762051191,0.7,0.00456865068324269,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6.7032967032967e-05,0.36084880671453,0,1,0,0,0.744291609870922,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0467951525770185,0.5847,0.2707,0.58695652173913,1,0.611318426479999,1,0.0192613407520901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,5.16098901098901e-05,0.36084880671453,0,1,0,0,0.727345426966553,0.00496865397798645,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0916922178420207,0.3914,0.1665,0.543478260869565,1,0.540963657190139,0.6,0.0244477903138391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3.7e-05,0,0,1,0,0,0.690477582343551,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00452620820557746,0.7308,0.641,0.717391304347826,1,0.59894917334782,1,0.032372757394177,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,5.3021978021978e-05,0.227670248696953,0,0,0,0,0.705409581149791,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0113885238720981,0.1296,0.0978,0.673913043478261,0.978260869565217,0.586071009654915,0.5,0.0230790146316559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.84395604395604e-05,0.227670248696953,0,1,0,1,0.679791930450547,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.0926754126894991,0,0.0243448803899205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.21428571428571e-05,0.227670248696953,0,1,0,1,0.671722462660172,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00014600671630895,0,0,0.869565217391304,0.978260869565217,0.185350825378998,0,0.027650165128044,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.69175824175824e-05,0.227670248696953,0,1,0,1,0.674759199571907,0.00176754856850426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.185350825378998,0,0.0249485335049923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.73956043956044e-05,0.227670248696953,0,1,0,1,0.675326484306883,0.00178376490796465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.0926754126894991,0,0.024717671133859,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.69175824175824e-05,0.227670248696953,0,1,0,1,0.674759199571907,0.00176754856850426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.0926754126894991,0,0.0249485335049923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.21648351648352e-05,0.227670248696953,0,1,0,1,0.671722462660172,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000219010074463425,0,0,0.869565217391304,0.869565217391304,0.555361289852035,0,0.0276357527406955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.84395604395604e-05,0.227670248696953,0,1,0,1,0.679791930450547,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.0926754126894991,0,0.0243448803899205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.78956043956044e-05,0.227670248696953,0,1,0,1,0.679158234712812,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.185350825378998,0,0.0245984162647438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.69175824175824e-05,0.227670248696953,0,1,0,1,0.674759199571907,0.00176754856850426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.0926754126894991,0,0.0249485335049923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.78956043956044e-05,0.227670248696953,0,1,0,1,0.679158234712812,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.0926754126894991,0,0.0245984162647438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.69175824175824e-05,0.227670248696953,0,1,0,1,0.674759199571907,0.00185511680159039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.185350825378998,0,0.0249485335049923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.69175824175824e-05,0.227670248696953,0,1,0,1,0.674759199571907,0.00176754856850426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.0926754126894991,0,0.0249485335049923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.84395604395604e-05,0.227670248696953,0,1,0,1,0.679791930450547,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0002920134326179,0,0,0.869565217391304,0.869565217391304,0.440661161555141,0,0.0243448803899205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,5.38461538461538e-05,0.227670248696953,0,1,0,0,0.668906001344022,NA,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00423419477295956,0.2222,0.337,0.891304347826087,1,0.608539986884566,0.4,0.0215497501078232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.21648351648352e-05,0.227670248696953,0,1,0,1,0.671722462660172,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.185350825378998,0,0.0276357527406955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.73956043956044e-05,0.227670248696953,0,1,0,1,0.675326484306883,0.00178376490796465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.0926754126894991,0,0.024717671133859,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.84395604395604e-05,0.227670248696953,0,1,0,1,0.679791930450547,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000365016790772376,0.5,0.25,0.869565217391304,0.956521739130435,0.693378849989683,0,0.0243448803899205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.69175824175824e-05,0.227670248696953,0,1,0,1,0.674759199571907,0.00176754856850426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.0926754126894991,0,0.0249485335049923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.78956043956044e-05,0.227670248696953,0,1,0,1,0.679158234712812,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0002920134326179,0,0,0.869565217391304,0.869565217391304,0.245020463479059,0,0.0245984162647438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.73956043956044e-05,0.227670248696953,0,1,0,1,0.675326484306883,0.00178376490796465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.0926754126894991,0,0.024717671133859,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.21648351648352e-05,0.227670248696953,0,1,0,1,0.671722462660172,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.0926754126894991,0,0.0276357527406955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.69175824175824e-05,0.227670248696953,0,1,0,1,0.674759199571907,0.00176754856850426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000584026865235801,0.25,0.2,0.869565217391304,0.934782608695652,0.680503943928341,0,0.0249485335049923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.73956043956044e-05,0.227670248696953,0,1,0,1,0.675326484306883,0.00178376490796465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.185350825378998,0,0.024717671133859,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.69175824175824e-05,0.227670248696953,0,1,0,1,0.674759199571907,0.00176754856850426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.0926754126894991,0,0.0249485335049923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.21648351648352e-05,0.227670248696953,0,1,0,1,0.671722462660172,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.0926754126894991,0,0.0276357527406955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.21648351648352e-05,0.227670248696953,0,1,0,1,0.671722462660172,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.0926754126894991,0,0.0276357527406955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.69175824175824e-05,0.227670248696953,0,1,0,1,0.671722462660172,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.0926754126894991,0,0.024836253253554,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.50549450549451e-05,0.227670248696953,0,1,0,1,0.672436589148209,0.00170268321066267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.869565217391304,0.869565217391304,0.986840933378103,0,0.0258905159917416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0.000393791208791209,0,0,0,0,0,0.750291454720929,0.00856219480241023,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00160607387939845,0.5,0.525,0.804347826086957,0.934782608695652,0.488483078257738,0.1,0.00330518533709651,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,5.05494505494506e-05,0.227670248696953,0,0,0,0,0.667255498300825,0.00160538517390029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0128485910351876,0.2222,0.1001,0.58695652173913,1,0.527335858957611,1,0.0228985274872746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5.98681318681319e-05,0.227670248696953,0,0,0,0,0.703289827410086,0.00334053349616268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0109505037231713,0.1591,0.1912,0.543478260869565,1,0.57699067023138,0.3,0.0203784178420691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,5.1489010989011e-05,0.36084880671453,0,1,0,0,0.726856167686717,0.00428108118486565,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00328515111695138,0.3333,0.3785,0.847826086956522,0.978260869565217,0.662067992304734,0.5,0.0244887018543387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,6.94175824175824e-05,0,0,0,0,0,0.732486501678353,NA,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0.00153307052124398,0.1429,0.2109,0.826086956521739,1,0.404488551376229,0.3,0.0183046730046,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3.51648351648352e-05,0,0,0,0,0,0.682766525720658,0.00211457823295673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00124105708862608,0.5833,0.5889,0.760869565217391,1,0.582930092464208,0,0.0336818136210218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
