HY_id|HY_cod_postal|HY_provincia|HY_descripcion|HY_distribucion|HY_tipo|HY_antiguedad|HY_metros_utiles|HY_metros_totales|HY_num_banos|HY_cert_energ|HY_num_terrazas|HY_ascensor|HY_trastero|HY_num_garajes|HY_precio|HY_precio_anterior|IDEA_area|IDEA_poblacion|IDEA_densidad|IDEA_pc_1960|IDEA_pc_1960_69|IDEA_pc_1970_79|IDEA_pc_1980_89|IDEA_pc_1990_99|IDEA_pc_2000_10|IDEA_pc_comercio|IDEA_pc_industria|IDEA_pc_oficina|IDEA_pc_otros|IDEA_pc_residencial|IDEA_pc_trast_parking|IDEA_ind_tienda|IDEA_ind_turismo|IDEA_ind_alimentacion|IDEA_ind_riqueza|IDEA_rent_alquiler|IDEA_ind_elasticidad|IDEA_ind_liquidez|IDEA_unitprice_sale_residential|IDEA_price_sale_residential|IDEA_stock_sale_residential|IDEA_demand_sale_residential|IDEA_unitprice_rent_residential|IDEA_price_rent_residential|IDEA_stock_rent_residential|IDEA_demand_rent_residential|GA_page_views|GA_mean_bounce|GA_exit_rate|GA_quincena_ini|GA_quincena_ult
6081434|12530|Castellón|||Piso||63.05|81.89|1||0|0|0|0|68600|73400|1109.04|9026|8.14|0.2|0.2|0.12|0.09|0.12|0.25|0.01|0|0|0.03|0.52|0.43|0|0|0|0.19|7.35|4.5|-1|689.22|84242.06|1011|49.24|6.08|565|30|51.41|26|43.52|39.26|10|44
6081436|03400|Alicante|||Nave adosada||1703.84|1852|0||0|0|0|0|605500||34570.35|33987|0.98|0.16|0.16|0.21|0.12|0.13|0.21|0.05|0.03|0.01|0.06|0.49|0.37|0.44|0.33|0.22|0.13|4.72|2.5|0|795.02|119120.06|2013|48.71|3.23|480.62|39|50.73|18|22.22|33.33|6|44
6081442|12004|Castellón|||Nave adosada||1967.85|2003.8|0||0|0|0|0|96400|130000|||||||||||||||||||||||||||||||162|20|13.52|25|47
6081477|03179|Alicante|"Plaza de garaje situada en la planta sótano de un edificio de cinco plantas sobre rasante y una planta bajo rasante, situada en Calle Joaquín de Canales, en el municipio de Formentera del Segura, provincia de Alicante.
Cuenta con fácil acceso por carreteras, zona tranquila con un buen nivel de servicios como autobuses, supermercados, restauración, farmacias, centros educativos y centro de salud.
Las plazas de garaje tienen aproximadamente una superficie útil de 9 m²."|Las plazas de garaje tienen aproximadamente una superficie útil de 9 m².|Garaje|2007||23.76|0||0|1|0|0|5400|6500|440.18|4055|9.21|0.09|0.09|0.03|0.04|0.07|0.68|0.02|0.01|0|0.04|0.6|0.32|0.39|0|0.61|0.1|7.15|4|0|897.73|102944.76|1137|49.1|6.18|603.04|30|52.52|16|11.11|25|2|37
6081499|12592|Castellón|||Local|||84|0||0|0|0|0|60100||||||||||||||||||||||||||||||||3|0|33.33|34|34
6081525|12100|Castellón|Piso de dos dormitorios y un baño ubicado en la cuarta planta de un edificio de ocho alturas sobre rasante, el cual dispone de ascensor, situado en la localidad de Castellón de la Plana.La vivienda está distribuida endos dormitorios, un baño y salón-comedor-cocina. Dispone de puerta de entrada blindada, carpintería exterior de anodizado, ventanas con vidrio doble tipo Climalit, persianas metálicas, carpintería interior de madera, armarios empotrados, pintura lisa en paredes y en techos, suelos de parquet y gres, cocina amueblada y video-portero.Ubicado en un edificio de manzana cerrada, en una zona residencial tranquila, con una antigüedad aproximada de seis años.Cuenta con fácil acceso y se halla en el distrito del Grao de Castellón, a 10 kilómetrosde la capital, a pocos metros del Puerto deportivo, a 1,4 km de la playa y la localidad dispone de multitud de servicios como el Centro de Salud, centros educativos, hoteles, restaurantes, zonas deportivas (Club náutico) y zonas de ocio como el Gran Casino Castellón.|La vivienda está distribuida en dos dormitorios, un baño y salón-comedor-cocina.|Piso|2010||44.15|1||0|1|0|0|46900||650.1|10520|16.18|0.04|0.04|0.1|0.05|0.12|0.66|0.02|0|0|0.02|0.38|0.58|0.5|0.08|0.42|0.18|4.51|4|0|1036.68|163600.53|1071|49.39|5.26|594.58|117|51.86|2969|41.56|19.74|1|47
6081528|12100|Castellón|Piso dúplex de dos dormitorios y un baño ubicado en la sexta planta y bajo cubierta de un edificio de ocho alturas sobre rasante, el cual dispone de ascensor, situado en la localidad de Castellón de la Plana. La vivienda consta de dos plantas, distribuidas en dos dormitorios, un baño y salón-comedor-cocina. Dispone de puerta de entrada blindada, carpintería exterior de anodizado, ventanas con vidrio doble tipo Climalit, persianas metálicas, carpintería interior de madera, armarios empotrados, pintura lisa en paredes y en techos, suelos de parquet y gres, cocina amueblada y video-portero. Ubicado en un edificio de manzana cerrada, en una zona residencial tranquila, con una antigüedad aproximada de seis años. Cuenta con fácil acceso y se halla en el distrito del Grao de Castellón, a 10 kilómetros de la capital, a pocos metros del Puerto deportivo, a 1,4 km de la playa y la localidad dispone de multitud de servicios como el Centro de Salud, centros educativos, hoteles, restaurantes, zonas deportivas (Club náutico) y zonas de ocio como el Gran Casino Castellón.|La vivienda consta de dos plantas, distribuidas en dos dormitorios, un baño y salón-comedor-cocina.|Dúplex|2010||66.51|1||0|1|0|0|67400|68500|650.1|10520|16.18|0.04|0.04|0.1|0.05|0.12|0.66|0.02|0|0|0.02|0.38|0.58|0.5|0.08|0.42|0.18|4.51|4|0|1036.68|163600.53|1071|49.39|5.26|594.58|117|51.86|1469|28.55|14.45|1|45
6081579|12597|Castellón|Plaza de garaje situada en la planta sótano de un edificio de tres plantas sobre rasante y una bajo rasante, el cual dispone de ascensor. Está situado en la localidad de Santa Magdalena de Pulpís, provincia de Castellónde la Plana.A 60 km de Castellón de la Plana, cuenta con fácil acceso a través de la autovía AP-7 y de la N-340. A su alrededor podemos encontrar comercios, centros educativos, farmacias, cajeros, bares y restaurantes. La plaza de garaje tiene una superficie aproximada de unos 30 m².||Garaje|||31.76|0||0|1|0|0|7600||6607.16|762|0.12|0.27|0.27|0.11|0.1|0.11|0.15|0.01|0|0|0.02|0.51|0.46|0|1|0|0.19||2|0|583.43|76786.2|150|48.5|2.5|450|3|0|0|0|0|4|4
6081582|12597|Castellón|Plaza de garaje situada en la planta sótano de un edificio de tres plantas sobre rasante y una bajo rasante, el cual dispone de ascensor. Está situado en la localidad de Santa Magdalena de Pulpís, provincia de Castellónde la Plana.A 60 km de Castellón de la Plana, cuenta con fácil acceso a través de la autovía AP-7 y de la N-340. A su alrededor podemos encontrar comercios, centros educativos, farmacias, cajeros, bares y restaurantes. La plaza de garaje tiene una superficie aproximada de unos 30 m².||Garaje|||28.23|0||0|1|0|0|7600||||||||||||||||||||||||||||||||9|50|64.58|29|38
6081618|12530|Castellón|||Piso||85.6|111.28|2||0|0|0|0|106000||1109.04|9026|8.14|0.2|0.2|0.12|0.09|0.12|0.25|0.01|0|0|0.03|0.52|0.43|0|0|0|0.19|7.35|4.5|-1|689.22|84242.06|1011|49.24|6.08|565|30|51.41|6|0|0|9|40
6081661|03420|Alicante|||Piso|||92.22|2|G|0|0|0|0|67500||||||||||||||||||||||||||||||||14|16.67|45.83|23|46
6081687|03380|Alicante|||Garaje||12.38|23.52|0||0|0|0|0|4800||423.29|6395|15.11|0.04|0.04|0.19|0.11|0.16|0.46|0.02|0.01|0.01|0.06|0.55|0.35|0|0|1|0.13|4.88|||874.93|121931.35|450|48.7|2.91|567.5|27|52.33|3|33.33|33.33|15|47
6081859|12003|Castellón|Local situado en la planta baja de un edificio de ocho alturas sobre rasante. Se encuentra ubicado en la localidad de Castellón, provincia de Castellón de la Plana.Se distribuye en una planta con un hall, diez despachos y dos cuartos de baño. Tiene una altura libre de 5,00 metros y una longitud de fachada principal de 10 metros y tiene una superficie construida de 203 m².Cuenta con grandes ventanales de seguridad, carpintería interior de madera barnizada, pintura plástica lisa en paredes y techos y solados de cerámica. Baños alicatados consanitarios y grifos mono mando, todo ello en buen estado de conservación.Edificio residencial de viviendas colectivas en manzana cerrada con ocho alturas sobre rasante del año 2007. Se encuentra ubicado a 15 minutos andando del ayuntamiento donde se pueden encontrar las calles más transitadas de la localidad.La ciudad de Castellón cuenta con tres playas, con una extensión alrededor de 4 km a lo largo del litoral mediterráneo. La calidad de sus aguas, las excelentes instalaciones y su cercanía con la zona centro de ciudad de Castellón, las convierte en tres paraísos de fácil alcance y bien comunicadas. Actualmente, las playas del Pinar, Gurugú y Serradal cuentan con el reconocimiento bandera azul por la calidad de sus aguas y los servicios que las mismas prestan a usuarios y visitantes. Zonas con buenas comunicaciones por carretera (AP-7 y N-225), líneas de autobús urbanos y estación de tren de Castellón de la Plana. A su alrededor podemos encontrar hoteles (Hotel H2 Castellón), centros educativos (Colegio Público Blasco Ibañez, Colegio San Cristobal. CEIP Bernat Artola), centrosde salud (Consultorio Médico Plaza Constitución), hospitales (Fundación Hospital Provincial de Castellón), instalaciones deportivas (Pabellón Polideportivo Grapa, Centro Deportivo Provincial, Patronato Municipal de Deportes de Castellón), teatros (Sala Zona 3, Teatro principal), supermercados (Mercadona, Dia, Consum), y una gran variedad en comercios y restauración.||Local|2007||203.33|2||0|0|0|0|216000|294000|140.16|15189|108.37|0.12|0.12|0.24|0.13|0.21|0.18|0.02|0|0.02|0.02|0.47|0.48|0.64|0.11|0.25|0.16|4.19|4|0|1405.08|264911.65|1821|48.98|5.5|627.36|126|51.54|156|43.68|27.71|15|46
6081879|12600|Castellón|||Garaje|||38|0||0|0|0|0|8700||6723.51|30383|4.52|0.15|0.15|0.17|0.13|0.16|0.25|0.02|0.01|0.01|0.03|0.53|0.41|0.24|0.59|0.18|0.12|5.64|5|0|751.7|119271.76|2028|49.46|3.51|583.89|42|50.54|2|50|50|10|14
6081906|03710|Alicante|||Piso||71.25|85.45|1||0|0|0|0|128000||||||||||||||||||||||||||||||||36|16.18|22.55|16|47
6081912|03710|Alicante|||Chalet independiente|||193|2||0|0|0|0|212000||521.07|3846|7.38|0.04|0.04|0.11|0.27|0.11|0.43|0.01|0.03|0|0.18|0.55|0.23|0.45|0.1|0.45|0.42|3.64|||1715.23|268762.5|1164|48.32|6.7|1002.5|69|51.88|80|38.33|34.91|14|47
6081926|12594|Castellón|||Piso||78.61|94.33|1||0|0|0|0|87600|89800|938.87|5534|5.89|0.09|0.09|0.12|0.11|0.16|0.43|0.01|0|0.01|0.13|0.46|0.39|0.37|0.37|0.25|0.12|5.56|4.5|0|1022.82|135320.78|1602|48.97|5.85|843.41|69|50.95|6|20|20|14|38
6081982|12550|Castellón|Local en bruto ubicado en la planta baja de un edificio residencial de siete plantas sobre rasante y dos bajorasante, el cual dispone de ascensor. Está ubicado en la localidad de Almazora, provincia de Castellón. El local tiene una superficie construida de 87, 38 m².Se encuentra en bruto y diáfano, siendo los pavimentos demortero fratasado, las paredes de ladrillo visto y los techos de forjado visto.El inmueble se encuentra en una zona tranquila de la localidad, en un edificio de manzana cerrada, rodeado por locales y viviendas de similares características. Tiene una antigüedad del año 2008.A 5 km de Castellón, cuenta con fácil acceso a través de N-340 y por la CV-18 a través de la CS-22. A su alrededor podemos encontrar gran variedad de servicios como comercios, centros educativos, centros de salud, cajeros, farmacias, bares y restaurantes. Almazora es un municipio situado en el sureste de la provincia de Castellón, en la comarca de la Plana Alta. Se ubica a orillas del río Mijares, a pocos kilómetros de su desembocadura, en un terreno plano con leves ondulaciones y en una situación, no del todo casual.||Local|2008|79.43|87.38|0||0|0|0|0|39500|43500|||||||||||||||||||||||||||||||30|9.09|11.36|18|47
6081984|12520|Castellón|||Piso||86|113|2||0|0|0|0|120000|132000|5071.24|13414|2.65|0.16|0.16|0.2|0.1|0.13|0.26|0.01|0.01|0.01|0.06|0.46|0.44|0|1|0|0.1|5.58|5|0|812.62|119274.25|1635|49.16|3.97|524.14|75|51.68|68|22.06|32.43|10|47
6082086|03430|Alicante|Plaza de garaje ubicada en la planta sótano de un edificio residencial de tres plantas sobre rasante y tres bajo rasante, el cual dispone de ascensor. Se encuentra en la localidad de Onil, provincia de Alicante.Onil es un municipio de la Comunidad Valenciana, situado en el norte de la provincia de Alicante, en la comarca de la Hoya de Alcoy (en valenciano y oficialmente lAlcoià). Es conocido como la cuna de las muñecas y juguetes, forma parte de la comarca histórica y natural de la Hoya de Castalla (Foia de Castalla) y se encuentra a los pies de la Sierra de Onil.Las plazas de garaje tienen una superficie construida entre 25 y unos 46 m² y una superficie útil aproximada entre 9 m² y unos 13 m².||Garaje|2007|11.86|32.41|0||0|1|0|0|3500|6600|4883.8|7501|1.54|0.22|0.22|0.17|0.09|0.13|0.16|0.03|0.02|0.01|0.02|0.56|0.36|0.25|0.25|0.5|0.11|5.37|||663.41|88811.62|525|48.95|3.54|455|12|50.41|10|0|14.29|10|45
6082096|03430|Alicante|Plaza de garaje ubicada en la planta sótano de un edificio residencial de tres plantas sobre rasante y tres bajo rasante, el cual dispone de ascensor. Se encuentra en la localidad de Onil, provincia de Alicante.Onil es un municipio de la Comunidad Valenciana, situado en el norte de la provincia de Alicante, en la comarca de la Hoya de Alcoy (en valenciano y oficialmente lAlcoià). Es conocido como la cuna de las muñecas y juguetes, forma parte de la comarca histórica y natural de la Hoya de Castalla (Foia de Castalla) y se encuentra a los pies de la Sierra de Onil.Las plazas de garaje tienen una superficie construida entre 25 y unos 46 m² y una superficie útil aproximada entre 9 m² y unos 13 m².||Garaje|2007|10.19|27.59|0||0|1|0|0|5700|5900|4883.8|7501|1.54|0.22|0.22|0.17|0.09|0.13|0.16|0.03|0.02|0.01|0.02|0.56|0.36|0.25|0.25|0.5|0.11|5.37|||663.41|88811.62|525|48.95|3.54|455|12|50.41|8|0|20|9|45
6082110|03430|Alicante|Trastero ubicado en la planta sótano de un edificio residencial de tres plantas sobre rasante y tres bajo rasante, el cual dispone de ascensor. Se encuentra en la localidad de Onil, provincia de Alicante.Onil es un municipio de la Comunidad Valenciana, situado en el norte de la provincia de Alicante, en la comarca de la Hoya de Alcoy (en valenciano y oficialmente lAlcoià). Es conocido como la cuna de las muñecas y juguetes, forma parte de la comarca histórica y natural de la Hoya de Castalla (Foia de Castalla) y se encuentra a los pies de la Sierra de Onil.Los trasteros tienen una superficie construida entre 5 y unos 13 m² y una superficie útil aproximada entre 3 m² y unos 10 m².||Trastero|2007|8.98|11.92|0||0|1|0|0|1300|1900|4883.8|7501|1.54|0.22|0.22|0.17|0.09|0.13|0.16|0.03|0.02|0.01|0.02|0.56|0.36|0.25|0.25|0.5|0.11|5.37|||663.41|88811.62|525|48.95|3.54|455|12|50.41|23|12.5|27.08|9|45
6082117|03430|Alicante|Piso de un dormitorio y un baño. Se encuentra en una promoción de viviendas de tres plantas sobre rasante y tres bajo rasante, el cual dispone de ascensor. Se encuentra en la localidad de Onil, provincia de Alicante.La vivienda se distribuye en un dormitorio, un baño, salón-comedor, cocina y hall-distribuidor.Cuenta con puerta de entrada de seguridad y carpintería interior de madera. Las ventanas son de aluminio lacado con cristales de doble vidrio y persianas de PVC, las paredes de pintura lisa, los solados de terrazo y los techos de pintura lisa. El baño cuenta con sanitarios de porcelana vitrificada en color blanco y grifería mono mando. Dispone de armarios empotrados, climatización y portero automático.El inmueble se encuentra en una zona urbana de la localidad, en un edificio de manzana cerrada, rodeado por viviendas de similares características. Tiene unaantigüedad del año 2007. Está muy cerca del Museo de la Muñeca y de la Parroquia Santiago Apóstol.A 43 km de Alicante, cuenta con fácil acceso a través de la carretera CV-802 y CV-8153 que enlaza con la autovía CV-80 y la A-7. A su alrededor podemos encontrar variedad de servicios como comercios, centro educativos Colegio Público San Jaime), supermercados, centro de salud (Centro de Salud de Onil), cajeros, farmacias, bares y restaurantes (Larepla Restaurante, Nou Central, Restaurante Samalet). Onil es un municipio de la Comunidad Valenciana, situado en el norte de la provincia de Alicante, en la comarca de la Hoya de Alcoy (en valenciano y oficialmente lAlcoià). Es conocido como la cuna de las muñecas y juguetes, forma parte de la comarca histórica y natural de la Hoya de Castalla (Foia de Castalla) y se encuentra a los pies de la Sierra de Onil.|La vivienda se distribuye en un dormitorio, un baño, salón-comedor, cocina y hall-distribuidor.|Piso|2007|40.58|55.56|1||0|1|0|0|35000|42200|4883.8|7501|1.54|0.22|0.22|0.17|0.09|0.13|0.16|0.03|0.02|0.01|0.02|0.56|0.36|0.25|0.25|0.5|0.11|5.37|||663.41|88811.62|525|48.95|3.54|455|12|50.41|153|5.16|15.35|6|45
6082118|03430|Alicante|Piso de un dormitorio y un baño. Se encuentra en una promoción de viviendas de tres plantas sobre rasante y tres bajo rasante, el cual dispone de ascensor. Se encuentra en la localidad de Onil, provincia de Alicante.La vivienda se distribuye en un dormitorio, un baño, salón-comedor, cocina y hall-distribuidor.Cuenta con puerta de entrada de seguridad y carpintería interior de madera. Las ventanas son de aluminio lacado con cristales de doble vidrio y persianas de PVC, las paredes de pintura lisa, los solados de terrazo y los techos de pintura lisa. El baño cuenta con sanitarios de porcelana vitrificada en color blanco y grifería mono mando. Dispone de armarios empotrados, climatización y portero automático.El inmueble se encuentra en una zona urbana de la localidad, en un edificio de manzana cerrada, rodeado por viviendas de similares características. Tiene unaantigüedad del año 2007. Está muy cerca del Museo de la Muñeca y de la Parroquia Santiago Apóstol.A 43 km de Alicante, cuenta con fácil acceso a través de la carretera CV-802 y CV-8153 que enlaza con la autovía CV-80 y la A-7. A su alrededor podemos encontrar variedad de servicios como comercios, centro educativos Colegio Público San Jaime), supermercados, centro de salud (Centro de Salud de Onil), cajeros, farmacias, bares y restaurantes (Larepla Restaurante, Nou Central, Restaurante Samalet). Onil es un municipio de la Comunidad Valenciana, situado en el norte de la provincia de Alicante, en la comarca de la Hoya de Alcoy (en valenciano y oficialmente lAlcoià). Es conocido como la cuna de las muñecas y juguetes, forma parte de la comarca histórica y natural de la Hoya de Castalla (Foia de Castalla) y se encuentra a los pies de la Sierra de Onil.|La vivienda se distribuye en un dormitorio, un baño, salón-comedor, cocina y hall-distribuidor.|Piso||46.97|63.58|1||0|1|0|0|37000|47100|4883.8|7501|1.54|0.22|0.22|0.17|0.09|0.13|0.16|0.03|0.02|0.01|0.02|0.56|0.36|0.25|0.25|0.5|0.11|5.37|||663.41|88811.62|525|48.95|3.54|455|12|50.41|126|6.67|13.21|8|47
6082122|03430|Alicante|Piso de tres dormitorios y dos baño. Se encuentra en una promoción de viviendas de tres plantas sobre rasantey tres bajo rasante, el cual dispone de ascensor. Se encuentra en la localidad de Onil, provincia de Alicante.!La vivienda se distribuye en tres dormitorios, dos baño, salón-comedor, cocina y hall-distribuidor.Cuentacon puerta de entrada de seguridad y carpintería interior de madera. Las ventanas son de aluminio lacado con cristales de doble vidrio y persianas de PVC, las paredes de pintura lisa, los solados de terrazo y los techosde pintura lisa. El baño cuenta con sanitarios de porcelana vitrificada en color blanco y grifería mono mando. Dispone de armarios empotrados, climatización y portero automático.El inmueble se encuentra en una zona urbana de la localidad, en un edificio de manzana cerrada, rodeado por viviendas de similares características. Tiene una antigüedad del año 2007. Está muy cerca del Museo de la Muñeca y de la Parroquia Santiago Apóstol.A43 km de Alicante, cuenta con fácil acceso a través de la carretera CV-802 y CV-8153 que enlaza con la autovía CV-80 y la A-7. A su alrededor podemos encontrar variedad de servicios como comercios, centro educativos Colegio Público San Jaime), supermercados, centro de salud (Centro de Salud de Onil), cajeros, farmacias, bares yrestaurantes (Larepla Restaurante, Nou Central, Restaurante Samalet). Onil es un municipio de la Comunidad Valenciana, situado en el norte de la provincia de Alicante, en la comarca de la Hoya de Alcoy (en valenciano y oficialmente lAlcoià). Es conocido como la cuna de las muñecas y juguetes, forma parte de la comarca histórica y natural de la Hoya de Castalla (Foia de Castalla) y se encuentra a los pies de la Sierra de Onil.|La vivienda se distribuye en tres dormitorios, dos baños, salón-comedor, cocina y hall-distribuidor.|Piso||66.67|88.72|2||0|1|0|0|50000|66300|4883.8|7501|1.54|0.22|0.22|0.17|0.09|0.13|0.16|0.03|0.02|0.01|0.02|0.56|0.36|0.25|0.25|0.5|0.11|5.37|||663.41|88811.62|525|48.95|3.54|455|12|50.41|118|16.67|21.75|9|46
6082135|04621|Almería|||Garaje|||20|0||0|0|0|0|6200||||||||||||||||||||||||||||||||2|0|0|20|20
6082159|03014|Alicante|||Casa de pueblo||50.1|64|0||0|0|0|0|25200||22.36|5332|238.51|0.03|0.03|0.55|0|0|0.4|0.07|0|0|0.01|0.61|0.31|1|0|0|0.24|9.09|3.5|0|1120.39|102090.83|600|50.04|6.7|512.5|33|51.91|51|16|32.47|5|44
6082177|04117|Almería|||Local|||407.6|0||0|0|0|0|86500|90400|||||||||||||||||||||||||||||||2|50|50|30|31
6082367|04825|Almería|Piso de dos dormitorios y dos baños. La vivienda se encuentra en un edificio residencial de dos plantas sobrerasante, de obra nueva que no dispone de ascensor. Situada en el municipio de Chirivel, provincia de Almería.La vivienda se distribuye en cocina, salón-comedor, dos habitaciones y dos cuartos de baño. Dispone de piscina comunitaria y zonas verdes ajardiandas. Los pisos situados en planta baja cuentan con patio trasero y los ubicados en planta primera disponen de solárium privado. Cuenta con puerta de entrada normal. Ventanas aluminio lacado, ventanas correderas, persianas en pvc y acristalamiento con cámara. Carpintería interior en madera barnizada y armarios empotrados. Suelos de gres. Pintura plástica lisa en paredes, con pintura lisa en techos.Cocina y baño alicatados en azulejos. Cocina amueblada. Sanitarios completos. Grifería monomando. Dispone de Placas solares y rejas de seguridad. El inmueble se encuentra en una zona tranquila de la localidad, rodeadopor viviendas de similares características. El edificio tiene una antigüedad aproximada de unos siete años.Municipio perteneciente a la comarca de los Vélez, situado al norte de la provincia, limitando con la de Granada y en paisaje distinto al resto de la provincia. Su término municipal está incluido al Parque Natural de la Sierra de Marí­a, caracterizado por el clima mediterráneo continental, por sus montañas agrestes de materialescalizos y dolomí­ticos y por sus masas forestales de pinares. Ubicado en un paraje cercano al centro histórico de Chirivel, con buenos accesos por carretera, a pocos kilómetros del Parque Natural Sierra de María-Los Vélez.|La vivienda se distribuye en cocina, salón-comedor, dos habitaciones y dos cuartos de baño. Dispone de piscina comunitaria y zonas verdes. Los pisos en planta baja cuentan con patio trasero y los ubicados en planta primera de solárium privado.|Piso|2010|56.8|63.49|2|E|0|0|0|0|33300|36400|19666.54|1566|0.08|0.11|0.11|0.27|0.14|0.18|0.2|0.01|0|0|0.06|0.46|0.46|0|0|0|0.07|12|5|0|548.25|96415|237|44.72|5|3000|3|0|75|5.71|12.19|1|46
6082386|04825|Almería|Piso de dos dormitorios y dos baños. La vivienda se encuentra en un edificio residencial de dos plantas sobrerasante, de obra nueva que no dispone de ascensor. Situada en el municipio de Chirivel, provincia de Almería.La vivienda se distribuye en cocina, salón-comedor, dos habitaciones y dos cuartos de baño. Dispone de piscina comunitaria y zonas verdes ajardiandas. Los pisos situados en planta baja cuentan con patio trasero y los ubicados en planta primera disponen de solárium privado. Cuenta con puerta de entrada normal. Ventanas aluminio lacado, ventanas correderas, persianas en pvc y acristalamiento con cámara. Carpintería interior en madera barnizada y armarios empotrados. Suelos de gres. Pintura plástica lisa en paredes, con pintura lisa en techos.Cocina y baño alicatados en azulejos. Cocina amueblada. Sanitarios completos. Grifería monomando. Dispone de Placas solares y rejas de seguridad. El inmueble se encuentra en una zona tranquila de la localidad, rodeadopor viviendas de similares características. El edificio tiene una antigüedad aproximada de unos siete años.Municipio perteneciente a la comarca de los Vélez, situado al norte de la provincia, limitando con la de Granada y en paisaje distinto al resto de la provincia. Su término municipal está incluido al Parque Natural de la Sierra de Marí­a, caracterizado por el clima mediterráneo continental, por sus montañas agrestes de materialescalizos y dolomí­ticos y por sus masas forestales de pinares. Ubicado en un paraje cercano al centro histórico de Chirivel, con buenos accesos por carretera, a pocos kilómetros del Parque Natural Sierra de María-Los Vélez.|La vivienda se distribuye en cocina, salón-comedor, dos habitaciones y dos cuartos de baño. Dispone de piscina comunitaria y zonas verdes. Los pisos en planta baja cuentan con patio trasero y los ubicados en planta primera de solárium privado.|Piso|2010|63.1|69.62|2|E|0|0|0|0|39000|42800|19666.54|1566|0.08|0.11|0.11|0.27|0.14|0.18|0.2|0.01|0|0|0.06|0.46|0.46|0|0|0|0.07|12|5|0|548.25|96415|237|44.72|5|3000|3|0|11|0|25|1|47
6082799|04002|Almería|||Casa de pueblo||80.91|106.34|2||0|0|0|0|60200|63900|1761.83|6151|3.49|0.25|0.25|0.19|0.1|0.06|0.15|0.03|0|0|0.02|0.8|0.14|0|0.67|0.33|0.26||||737.31|70382.23|213|49.14||||0|8|20|20|12|35
6082809|04005|Almería|||Piso|||56.6|1||0|0|0|0|39700|40000|||||||||||||||||||||||||||||||6|50|37.5|27|46
6082847|48850|Vizcaya|||Garaje|||34|0||0|0|0|0|13400||||||||||||||||||||||||||||||||1|100|100|28|28
6082882|47270|Valladolid|||Piso||64|69|1||0|0|0|0|69500||6102.04|5053|0.83|0.1|0.1|0.03|0.08|0.24|0.45|0.01|0|0.01|0.05|0.49|0.45|0|1|0|0.11|5.5|||813.75|105930|603|49.37|4.4|460|33|51.33|8|0|28.57|14|47
6083203|30730|Murcia|Plaza de garaje situada en la planta sótano de un edificio de cuatro alturas sobre rasante y una bajo rasante, el cual no dispone de ascensor. Se encuentra en la localidad de San Javier, provincia de Murcia. A 34 km de Cartagena, cuenta con fácil acceso a través de la carretera N-332 y de la Autopista del Mediterráneo AP-7. Está a 5 km del aeropuerto de San Javier y cercano al Ayuntamiento de San Javier y a la Parroquia de San Francisco Javier. A su alrededor podemos encontrar servicios como comercios, centros educativos, centro de salud, farmacias, cajeros, bares y restaurantes. La plaza de garaje tiene una superficie útil aproximada de unos 9, 90 m ².||Garaje|2006||23.76|0||0|0|0|0|7800|8700|872.9|15212|17.43|0.02|0.02|0.1|0.13|0.2|0.51|0.04|0.01|0.01|0.04|0.51|0.39|0.5|0.05|0.45|0.14|4.93|3.5|0|1009.2|150150.08|2358|48.93|5.08|516.36|96|51.81|61|0|5|2|47
6083204|30730|Murcia|Plaza de garaje situada en la planta sótano de un edificio de cuatro alturas sobre rasante y una bajo rasante, el cual no dispone de ascensor. Se encuentra en la localidad de San Javier, provincia de Murcia.A 34 km deCartagena, cuenta con fácil acceso a través de la carretera N-332 y de la Autopista del Mediterráneo AP-7. Está a 5 km del aeropuerto de San Javier y cercano al Ayuntamiento de San Javier y a la Parroquia de San Francisco Javier. A su alrededor podemos encontrar servicios como comercios, centros educativos, centro de salud, farmacias, cajeros, bares y restaurantes.La plaza de garaje tiene una superficie útil aproximada de unos 9, 90 m ².||Garaje|2006||23.76|0||0|0|1|0|7900|8800|872.9|15212|17.43|0.02|0.02|0.1|0.13|0.2|0.51|0.04|0.01|0.01|0.04|0.51|0.39|0.5|0.05|0.45|0.14|4.93|3.5|0|1009.2|150150.08|2358|48.93|5.08|516.36|96|51.81|47|0|0|2|47
